gene,objective function,constraint
Tbl2,4.173234481599208,1
Gm49763,4.173234481598964,1
Olfml2b,4.173234481598336,1
Katna1,4.173234481598082,1
Acd,4.173234481597861,1
Slc25a24,4.173234481597657,1
Rhobtb3,4.1732344815973015,1
Gm43463,4.1732344815971025,1
Csta2,4.173234481596825,1
Dscc1,4.173234481596655,1
Zfp385a,4.173234481596455,1
Cep78,4.173234481596453,1
Edaradd,4.173234481596256,1
Tubgcp5,4.173234481595369,1
Mphosph9,4.173234481595259,1
Ptcd1,4.173234481595227,1
Gm11205,4.173234481595184,1
Atp11b,4.173234481595097,1
Galnt10,4.173234481594796,1
Gpr160,4.173234481594777,1
Gtf3c1,4.173234481594615,1
A430072P03Rik,4.173234481594206,1
4921516A02Rik,4.173234481594122,1
Ostm1,4.173234481594003,1
Pptc7,4.173234481593996,1
Emilin1,4.173234481593763,1
Thbd,4.173234481593737,1
Rbm48,4.173234481593685,1
Slc17a7,4.173234481593636,1
Gm16675,4.1732344815935685,1
Try10,4.173234481593523,1
Gm42937,4.173234481593486,1
Gm15247,4.173234481593335,1
Capn7,4.173234481593184,1
Sigirr,4.173234481593012,1
Wdr34,4.173234481592939,1
Gm13031,4.173234481592918,1
Zfp707,4.173234481592912,1
Zdhhc7,4.173234481592851,1
Arhgef10,4.17323448159282,1
Pafah1b2,4.173234481592734,1
Catsperd,4.173234481592687,1
Zkscan8,4.173234481592632,1
Gm4668,4.17323448159243,1
Atp7b,4.173234481592356,1
Mir17hg,4.173234481592289,1
4930405O22Rik,4.173234481592235,1
Loxl2,4.17323448159211,1
Traf6,4.173234481591998,1
Morn4,4.173234481591952,1
Gm12655,4.173234481591854,1
Tbc1d30,4.173234481591578,1
Nipal4,4.173234481591344,1
Prxl2a,4.173234481591216,1
Caap1,4.173234481591209,1
Susd2,4.173234481591187,1
Aldh7a1,4.173234481591116,1
Rtl5,4.173234481590885,1
Zfp553,4.173234481589974,1
Ehbp1l1,4.1732344815898,1
Gm16229,4.173234481589414,1
Hist1h2bh,4.173234481589412,1
Ppm1j,4.17323448158929,1
BC048403,4.173234481589287,1
Klk8,4.173234481589118,1
Aoah,4.173234481588775,1
Haus1,4.173234481588743,1
Phka1,4.173234481588506,1
Spen,4.173234481588397,1
Carm1,4.173234481588344,1
Selp,4.1732344815882065,1
4930502E09Rik,4.173234481588135,1
B230208H11Rik,4.17323448158804,1
Gpr34,4.173234481587873,1
Ltbp4,4.173234481587691,1
Gm37233,4.173234481587563,1
Tmem69,4.173234481587469,1
Tenm1,4.173234481587423,1
Gm30034,4.173234481587265,1
Myo1c,4.173234481587027,1
Eid3,4.173234481586985,1
Lgals4,4.173234481586974,1
Tmem151a,4.173234481586403,1
Batf2,4.173234481586163,1
Gm34655,4.173234481585827,1
Tmem106b,4.173234481585792,1
Spg11,4.173234481585675,1
Gstk1,4.173234481585639,1
Acadsb,4.173234481585585,1
Fam169a,4.173234481585436,1
Gm48960,4.173234481584836,1
Hykk,4.1732344815847835,1
Man1c1,4.173234481584746,1
Etv6,4.17323448158464,1
Fbxo34,4.17323448158463,1
Lin7c,4.173234481584597,1
Rrm2b,4.17323448158438,1
Ctrl,4.173234481584181,1
Palld,4.173234481584067,1
Tirap,4.173234481583986,1
Ifit2,4.1732344815839735,1
Plau,4.173234481583954,1
Hgsnat,4.17323448158395,1
Ppp2r5d,4.17323448158351,1
Card6,4.173234481583485,1
Hemgn,4.17323448158345,1
Adgrl1,4.173234481583093,1
Rab7b,4.173234481583042,1
Arhgap24,4.173234481582957,1
Faap24,4.173234481582922,1
Ctnnd2,4.173234481582398,1
Kcnk3,4.17323448158213,1
Tbcd,4.173234481582117,1
Prss2,4.173234481581908,1
Trpc4ap,4.1732344815818045,1
Ticam2,4.173234481581673,1
Iba57,4.173234481581671,1
Cmtm3,4.173234481581539,1
1700064H15Rik,4.173234481581441,1
Aqr,4.1732344815813684,1
Rnf121,4.173234481581196,1
Zfyve19,4.1732344815810025,1
Zcchc9,4.173234481580575,1
BC043934,4.173234481580486,1
Jpx,4.173234481580478,1
Wdr44,4.173234481580316,1
Fam222a,4.173234481580212,1
Dnph1,4.173234481580178,1
Fut10,4.173234481579751,1
C2,4.17323448157969,1
Mblac1,4.173234481579401,1
Ddb2,4.173234481579346,1
Tcirg1,4.173234481579241,1
Lrrc8e,4.173234481578847,1
Mcee,4.17323448157884,1
Bhlhe41,4.173234481578598,1
Ikbkb,4.1732344815785885,1
Gm44752,4.1732344815784845,1
Bivm,4.173234481578451,1
Tkfc,4.173234481578216,1
Gm43332,4.1732344815781,1
Marveld1,4.173234481577904,1
Tmem184a,4.173234481577846,1
Fam83d,4.173234481577574,1
Vps13d,4.1732344815772295,1
Ank,4.173234481577043,1
Nthl1,4.17323448157688,1
Bcl7a,4.173234481576822,1
Casz1,4.1732344815766504,1
Bach1,4.1732344815765305,1
Mag,4.173234481576299,1
Crybb3,4.173234481576236,1
Slc39a2,4.173234481576151,1
Plcl2,4.173234481576131,1
Ntrk3,4.1732344815761255,1
Prss12,4.173234481575694,1
Dcakd,4.173234481575661,1
Gcnt2,4.173234481575508,1
Gm11999,4.173234481575462,1
Sh3bgrl2,4.173234481575285,1
Slc15a4,4.17323448157508,1
Etv5,4.173234481574847,1
Cep290,4.1732344815748155,1
Smim10l1,4.173234481574787,1
9130019P16Rik,4.1732344815747275,1
Gm30881,4.1732344815747195,1
Zfp287,4.173234481574701,1
Ptk2,4.173234481574688,1
Gba2,4.1732344815746805,1
Trim2,4.173234481574566,1
Bysl,4.173234481574203,1
Npw,4.173234481574172,1
B430218F22Rik,4.173234481574047,1
Tbc1d16,4.173234481573921,1
Fam13b,4.173234481573655,1
Gm11455,4.1732344815731786,1
Zfp319,4.1732344815729085,1
0610040F04Rik,4.173234481572768,1
Arhgef16,4.1732344815727656,1
Col10a1,4.173234481572758,1
Tram1l1,4.17323448157271,1
Cyth1,4.173234481572542,1
Rimkla,4.173234481572471,1
Terf2,4.173234481572245,1
C2cd3,4.173234481572152,1
Med15,4.173234481571855,1
Sept2,4.1732344815717095,1
Carmil1,4.173234481571413,1
Aptx,4.173234481571387,1
Tgds,4.173234481571084,1
Cdan1,4.173234481571081,1
Gm10389,4.173234481571042,1
Mctp1,4.173234481570873,1
Gm15510,4.173234481570819,1
Pgap1,4.173234481570543,1
Spint1,4.173234481570298,1
Gm35028,4.173234481570034,1
Cd68,4.173234481570015,1
Trhr,4.173234481569948,1
Naip5,4.173234481569809,1
Gm7324,4.173234481569641,1
Wtip,4.173234481569515,1
Gm43773,4.173234481569476,1
Gm4724,4.173234481569355,1
Clstn1,4.173234481569215,1
Gm10101,4.173234481568818,1
Eps15l1,4.173234481568796,1
Arhgef18,4.173234481568596,1
Mcm8,4.173234481568504,1
Ccdc184,4.17323448156838,1
Gm37915,4.173234481568247,1
Prr11,4.173234481567901,1
Gm2800,4.173234481567775,1
4930478L05Rik,4.17323448156766,1
Eml3,4.173234481567599,1
1500004A13Rik,4.173234481567535,1
Smim41,4.1732344815673645,1
Klrb1a,4.17323448156722,1
Stamos,4.173234481567182,1
Sil1,4.173234481567109,1
Sirpa,4.1732344815670785,1
Ssh3,4.173234481567075,1
Rab9,4.173234481567068,1
St3gal2,4.173234481566604,1
Gab2,4.173234481566517,1
Gm20632,4.173234481566476,1
Rgs10,4.1732344815663485,1
Meis3,4.173234481566286,1
Fam174a,4.173234481565954,1
Pea15a,4.173234481565821,1
Tcp11l2,4.173234481565763,1
D430020J02Rik,4.173234481565703,1
Grk5,4.173234481565636,1
Gm3417,4.173234481565588,1
Fbxl22,4.173234481565417,1
Gm13203,4.173234481565337,1
Spsb1,4.173234481565286,1
Zfp365,4.17323448156522,1
Nuf2,4.173234481565167,1
Kcnj10,4.173234481565137,1
Rabl2,4.173234481564808,1
Slc4a3,4.173234481564407,1
Nudt10,4.1732344815643225,1
Trbv16,4.173234481564225,1
Eloa,4.1732344815642115,1
Ly6d,4.173234481564086,1
Kbtbd13,4.17323448156406,1
Cfap126,4.173234481564051,1
Mink1,4.173234481564043,1
Gm17354,4.173234481563897,1
Myh14,4.173234481563522,1
Ccdc40,4.173234481563339,1
Gm12089,4.173234481563239,1
Ift140,4.1732344815631945,1
Cdkl5,4.173234481563053,1
Clec16a,4.173234481562915,1
Trip4,4.173234481562481,1
Gm5148,4.173234481562371,1
Ppp2r3a,4.1732344815623215,1
Usp35,4.173234481562266,1
Rida,4.173234481562235,1
Golga1,4.173234481562221,1
9130221H12Rik,4.173234481561966,1
Adgrd1,4.173234481561766,1
Hotairm1,4.173234481561645,1
Mkln1os,4.17323448156112,1
Tbc1d12,4.1732344815607165,1
Txndc16,4.1732344815605815,1
Phf20,4.173234481560487,1
Gm2895,4.173234481560481,1
1110035H17Rik,4.173234481560396,1
Ralgds,4.1732344815603675,1
Tmem237,4.173234481560201,1
Dcaf6,4.173234481560091,1
Wfdc17,4.173234481559489,1
Arhgef28,4.173234481559478,1
Plekhf1,4.173234481559214,1
Plxnd1,4.173234481558968,1
1700034P13Rik,4.173234481558915,1
Tnfsf9,4.173234481558607,1
Flad1,4.173234481558518,1
Slc25a51,4.173234481558463,1
Gm26760,4.17323448155844,1
Smug1,4.173234481558227,1
Errfi1,4.173234481558043,1
Nek11,4.17323448155792,1
Cep41,4.173234481557453,1
Fubp3,4.173234481557419,1
G2e3,4.173234481557219,1
Cep131,4.173234481557189,1
Tns2,4.173234481557042,1
Aldoc,4.173234481557032,1
Asah2,4.173234481557019,1
Fam160b2,4.173234481556788,1
Mcpt8,4.173234481556714,1
Itgb7,4.173234481556552,1
Sema7a,4.173234481556551,1
Tnfaip8l2,4.173234481556317,1
Zbtb46,4.173234481555999,1
Amd2,4.1732344815558715,1
Cln5,4.173234481555838,1
Mfrp,4.173234481555781,1
Igfbp4,4.173234481555473,1
Itgb8,4.173234481555215,1
Hs2st1,4.173234481555094,1
Irak3,4.173234481555067,1
Cpeb4,4.173234481555038,1
Tnfrsf11a,4.173234481554845,1
Gm28875,4.173234481554773,1
Zfp950,4.173234481554673,1
Nprl3,4.173234481554315,1
Nt5dc1,4.173234481554233,1
Pole2,4.173234481554127,1
Phkb,4.17323448155368,1
Abraxas1,4.173234481553541,1
Adra2a,4.173234481553112,1
Ncdn,4.1732344815525195,1
Cybb,4.1732344815524485,1
Gm43138,4.1732344815520035,1
Cat,4.173234481551836,1
Gm44709,4.17323448155169,1
Ext2,4.173234481551688,1
Tmem141,4.173234481551377,1
Pdlim7,4.173234481551239,1
Gm19345,4.173234481551155,1
Pex1,4.173234481551047,1
Mtmr9,4.173234481550966,1
Six3,4.173234481550392,1
Rbpms,4.173234481550271,1
Gm45184,4.173234481550256,1
Slc16a13,4.17323448154994,1
Mapre3,4.173234481549828,1
Rpain,4.17323448154968,1
Aamdc,4.173234481549679,1
Ppp1r21,4.173234481549678,1
Gfpt2,4.173234481549494,1
Swt1,4.1732344815493105,1
Gm16224,4.173234481549301,1
Gm47424,4.173234481548886,1
BC052040,4.173234481548801,1
Pi16,4.173234481548499,1
Trio,4.173234481548457,1
Rasgef1c,4.1732344815483975,1
Gm31812,4.17323448154826,1
Lyrm7,4.1732344815480875,1
Zfp472,4.173234481547962,1
Lbhd2,4.173234481547949,1
Eml6,4.173234481547814,1
D430018E03Rik,4.1732344815477305,1
Snhg20,4.173234481547286,1
Arhgap5,4.173234481547234,1
Atf5,4.173234481547174,1
Gbx1,4.173234481547132,1
Ppp1r18os,4.173234481547068,1
Rev1,4.173234481547034,1
Chst14,4.173234481546874,1
Gm37637,4.1732344815468005,1
5430400D12Rik,4.173234481546587,1
Mfsd10,4.173234481546561,1
Gm28556,4.173234481546478,1
Cry1,4.173234481546345,1
Wwc2,4.173234481546077,1
Sdr39u1,4.173234481545967,1
Mlana,4.1732344815459514,1
Tmem25,4.173234481545698,1
Pcgf2,4.173234481545688,1
1700020N18Rik,4.17323448154541,1
Asphd2,4.173234481545365,1
Irf7,4.173234481545299,1
Thap8,4.173234481545278,1
Ccnk,4.173234481545157,1
Srrd,4.173234481544948,1
Slc39a8,4.17323448154474,1
2700062C07Rik,4.173234481544622,1
Slc17a5,4.173234481544572,1
Tmem198b,4.173234481544531,1
Gm28192,4.173234481544375,1
Gpnmb,4.173234481544292,1
Tube1,4.173234481544157,1
Riox2,4.173234481543959,1
Trappc3l,4.173234481543896,1
Sos1,4.173234481543846,1
Bbs12,4.173234481543817,1
Zfp932,4.173234481543452,1
Plcb3,4.173234481543295,1
Per3,4.173234481543248,1
Slc22a13,4.1732344815431865,1
Smn1,4.173234481542966,1
Cd84,4.173234481542773,1
Mcemp1,4.173234481542542,1
Gm7879,4.173234481542538,1
Gm20234,4.173234481541736,1
Zfp598,4.173234481541723,1
Dll1,4.173234481541712,1
Herc3,4.173234481541628,1
Sqor,4.173234481541591,1
Zfp329,4.173234481541523,1
H2afy2,4.173234481541472,1
Poli,4.173234481541314,1
Utp20,4.173234481540932,1
Gm29358,4.173234481540888,1
Gzf1,4.173234481540833,1
Pds5b,4.173234481540648,1
Depdc5,4.173234481540568,1
Relt,4.173234481540562,1
Gm43330,4.173234481540379,1
Gnasas1,4.173234481540332,1
Mtif3,4.173234481540293,1
Tmem71,4.173234481540214,1
Rpp30,4.173234481540144,1
Terb1,4.173234481540037,1
Sdsl,4.173234481540012,1
Gm4251,4.1732344815399935,1
Gtpbp10,4.173234481539814,1
Zfp386,4.173234481539383,1
Tmem121,4.173234481539308,1
Gm49077,4.173234481538833,1
Ifih1,4.173234481538552,1
Nudcd1,4.173234481538456,1
Ppa2,4.173234481538286,1
Gm29322,4.1732344815382225,1
Tmem199,4.173234481538156,1
Gm39307,4.173234481538122,1
Epcam,4.173234481538012,1
Kif1bp,4.173234481537758,1
Rnf31,4.173234481537756,1
Gm29336,4.17323448153772,1
A530017D24Rik,4.1732344815377,1
Vopp1,4.17323448153726,1
Eri3,4.17323448153657,1
Tmem176b,4.173234481536255,1
Duoxa1,4.173234481536131,1
Mpp1,4.173234481536065,1
Zfp945,4.173234481535913,1
Csf1r,4.173234481535758,1
Ccdc116,4.173234481535542,1
Cd22,4.173234481535475,1
Herpud2,4.173234481535288,1
Sarm1,4.173234481535188,1
Mrm1,4.17323448153518,1
Czib,4.173234481534581,1
Pbld1,4.173234481534576,1
Gm17098,4.173234481534482,1
Phf6,4.173234481534344,1
Dnajc17,4.173234481534206,1
Gm12185,4.173234481534176,1
Cd302,4.173234481533901,1
Tmem67,4.173234481533852,1
Dgke,4.173234481533776,1
E2f7,4.173234481533521,1
Ap4s1,4.173234481533487,1
Haus5,4.173234481533438,1
Inpp5a,4.17323448153333,1
Plod2,4.17323448153284,1
B230217O12Rik,4.17323448153259,1
Wdsub1,4.173234481532463,1
Ube2g1,4.173234481532296,1
Faf1,4.173234481532029,1
Rbmx,4.173234481532025,1
Zfp579,4.173234481532001,1
Zfc3h1,4.17323448153187,1
Atp11c,4.173234481531848,1
Rapgef1,4.173234481531672,1
Tsr1,4.173234481531576,1
Trav13-4-dv7,4.173234481531328,1
Nsl1,4.17323448153124,1
Slc49a4,4.173234481531087,1
Slc27a3,4.173234481531086,1
Ncald,4.173234481531008,1
Klhdc3,4.173234481530951,1
Nbr1,4.173234481530523,1
Pglyrp2,4.173234481530459,1
Hist1h4k,4.173234481530304,1
Ippk,4.173234481530251,1
Zgrf1,4.173234481529953,1
4930563E18Rik,4.173234481529927,1
Lancl2,4.1732344815298426,1
Gm44899,4.173234481529696,1
Trav15d-1-dv6d-1,4.173234481529691,1
Rhbdf1,4.173234481529503,1
Gm7072,4.173234481529501,1
Adam19,4.1732344815293505,1
Gm43727,4.173234481529247,1
Mpp7,4.173234481529209,1
4930453C13Rik,4.173234481529149,1
A630089N07Rik,4.173234481529126,1
Flt3l,4.1732344815290086,1
Mfsd2b,4.173234481528892,1
Secisbp2l,4.1732344815288505,1
Kdm5d,4.173234481528811,1
Gm47484,4.173234481528576,1
Qrsl1,4.173234481528448,1
Il17rd,4.17323448152832,1
Bmp8a,4.173234481528024,1
Brms1l,4.173234481528018,1
Fcor,4.173234481527581,1
Phf10,4.1732344815275715,1
Mau2,4.173234481527451,1
Adam8,4.17323448152743,1
2610021A01Rik,4.173234481527341,1
Gm9750,4.173234481527203,1
Ddx19b,4.173234481527081,1
Ifnar2,4.173234481526997,1
Pinx1,4.173234481526783,1
Ctdsp1,4.173234481526763,1
Shq1,4.173234481526547,1
Gm20512,4.173234481526498,1
Pdlim5,4.17323448152647,1
Edem3,4.173234481526366,1
0610009B22Rik,4.1732344815259355,1
Foxd2,4.173234481525781,1
Ilrun,4.173234481525769,1
Nod1,4.17323448152543,1
Trdv2-1,4.173234481525212,1
Firre,4.173234481525131,1
Chst11,4.173234481525098,1
Hectd4,4.173234481524778,1
Zfp740,4.17323448152466,1
Hsd17b4,4.173234481524318,1
Phf11d,4.1732344815241715,1
Dhx57,4.173234481524115,1
BC065403,4.1732344815239095,1
Tmem151b,4.173234481523834,1
Rasd1,4.173234481523779,1
Bcor,4.17323448152369,1
Mapk11,4.173234481523662,1
Zfp212,4.173234481523634,1
Trav20,4.17323448152327,1
D930030I03Rik,4.173234481523187,1
Nfkbil1,4.1732344815230125,1
Flot2,4.1732344815228135,1
Lrrd1,4.173234481522625,1
Crmp1,4.173234481522578,1
Tmem220,4.173234481522451,1
Clock,4.173234481522218,1
Haus6,4.17323448152208,1
Gm35339,4.173234481522052,1
Zfp960,4.173234481521898,1
Gm43434,4.173234481521889,1
Slc25a14,4.173234481521807,1
Bicra,4.173234481521785,1
4933421A08Rik,4.173234481521612,1
Zhx2,4.173234481521575,1
Parp16,4.173234481521445,1
Fndc3b,4.173234481521321,1
Cxcl10,4.173234481521303,1
Cxcl16,4.173234481521058,1
Gm49708,4.173234481521015,1
Gm10320,4.173234481520778,1
Reck,4.17323448152072,1
Spata2l,4.173234481520649,1
Fndc3a,4.173234481520517,1
Gm16754,4.173234481520366,1
Fam126a,4.1732344815202564,1
Efr3b,4.173234481520215,1
Dhrs7b,4.173234481520023,1
Gtf2h2,4.173234481519857,1
Med9,4.173234481519676,1
Tmem98,4.173234481519514,1
Btk,4.1732344815188975,1
Metrn,4.173234481518841,1
4833417C18Rik,4.173234481518831,1
Gm9745,4.173234481518746,1
Rcsd1,4.173234481518614,1
Cited1,4.1732344815184765,1
Tbc1d9,4.173234481518333,1
C130060C02Rik,4.173234481518278,1
Gm49085,4.173234481518276,1
5033406O09Rik,4.173234481517964,1
Fam102a,4.173234481517882,1
Cln6,4.173234481517775,1
Ift88,4.1732344815177616,1
Inpp5e,4.173234481517735,1
Htra4,4.173234481517254,1
Rpl36a-ps1,4.173234481516955,1
Cdyl,4.173234481516935,1
Tpk1,4.173234481516828,1
Apol10b,4.173234481516791,1
Rad54b,4.173234481516494,1
Baz2a,4.173234481516428,1
Gm28229,4.1732344815160625,1
Tspan4,4.173234481515934,1
Gm16534,4.173234481515905,1
Vps26c,4.173234481515903,1
5830408C22Rik,4.17323448151546,1
Fabp4,4.173234481515364,1
Trim36,4.173234481515331,1
Comtd1,4.173234481515205,1
2010016I18Rik,4.173234481515066,1
Taf5,4.173234481515049,1
Slc39a10,4.173234481514824,1
Insr,4.173234481514803,1
Fxn,4.173234481514752,1
Chst15,4.173234481514288,1
Cd109,4.173234481514101,1
Cxxc1,4.17323448151405,1
Glyctk,4.173234481513936,1
2200002D01Rik,4.17323448151371,1
Acat3,4.173234481513289,1
Mdk,4.173234481513161,1
Ccdc191,4.173234481513142,1
Atrnl1,4.173234481512555,1
Ptrh1,4.173234481512515,1
Gm30906,4.173234481512287,1
Gm16278,4.173234481512253,1
Gm46519,4.173234481512054,1
Cep250,4.173234481512053,1
C1qtnf4,4.173234481512006,1
Me1,4.173234481512001,1
Tbx2,4.173234481511907,1
Diablo,4.173234481511857,1
4933406P04Rik,4.173234481511712,1
Hsd11b1,4.1732344815115825,1
Ankib1,4.173234481511541,1
Arhgap27os3,4.173234481511266,1
Rnase4,4.173234481511253,1
Tlr4,4.173234481511123,1
Gm550,4.173234481511093,1
Gm30054,4.173234481511084,1
Chd1l,4.173234481510984,1
Gm36211,4.173234481510786,1
Gm28187,4.1732344815105,1
Ercc3,4.173234481510489,1
H2-T24,4.173234481510374,1
Gm48857,4.173234481510234,1
Gm9903,4.173234481510087,1
Gpt,4.173234481509985,1
Itgam,4.173234481509959,1
Lrrtm2,4.173234481509555,1
Hist3h2a,4.173234481509466,1
Plxna1,4.173234481509433,1
Trbv13-1,4.173234481509415,1
Gm34086,4.173234481509375,1
Atxn7l1,4.173234481509355,1
Gm13625,4.173234481509298,1
1700012D14Rik,4.173234481509256,1
Rab2b,4.173234481509219,1
Emc9,4.17323448150909,1
Unk,4.173234481509062,1
Ptgs1,4.173234481508839,1
Zw10,4.173234481508785,1
Sbf1,4.173234481508748,1
Gm12932,4.173234481508575,1
BC037704,4.173234481508572,1
Gm17039,4.173234481508487,1
Gm29123,4.173234481508353,1
Rpf2,4.173234481507645,1
0610038B21Rik,4.173234481507518,1
Tab1,4.173234481507473,1
Sprtn,4.173234481507417,1
Gfi1,4.1732344815073645,1
Ccl8,4.1732344815073565,1
Gm16033,4.173234481506281,1
Tyro3,4.173234481506279,1
Gm48693,4.1732344815062,1
Tubb2a,4.173234481506098,1
Gm28404,4.173234481506097,1
Gm42722,4.173234481505743,1
Mypopos,4.1732344815056575,1
Tagap,4.173234481505357,1
Igsf10,4.1732344815048625,1
Gm10643,4.173234481504841,1
Kctd11,4.173234481504604,1
Gm47389,4.173234481504513,1
Hpn,4.173234481504465,1
Ccdc6,4.173234481504464,1
9130023H24Rik,4.173234481504349,1
Mical3,4.173234481503989,1
Rps6ka6,4.173234481503918,1
Prxl2c,4.173234481503876,1
Iqsec1,4.173234481503773,1
Gm37305,4.173234481503549,1
Ttc41,4.173234481503537,1
Rnf135,4.1732344815035205,1
Sox5,4.173234481503465,1
Epb41l1,4.173234481503319,1
Paqr8,4.173234481503266,1
Gm14295,4.173234481503208,1
Tle3,4.173234481503197,1
Dock6,4.173234481503151,1
Scly,4.173234481502902,1
Arrdc4,4.173234481502735,1
Spin2c,4.173234481502705,1
Plekha1,4.173234481502692,1
Gm9754,4.173234481502586,1
Anapc15-ps,4.1732344815025835,1
Gpld1,4.173234481502567,1
Nkx2-2,4.17323448150247,1
Atpaf1,4.173234481502368,1
Rad18,4.173234481502138,1
Thg1l,4.1732344815019085,1
Trmt10b,4.173234481501905,1
Gm50254,4.173234481501823,1
Usp45,4.173234481501711,1
Impad1,4.173234481501687,1
Prmt6,4.173234481501511,1
Grtp1,4.173234481501189,1
Slc9a5,4.173234481501026,1
Ahctf1,4.173234481501016,1
Akr7a5,4.173234481500476,1
Gm37933,4.173234481500367,1
Atf3,4.173234481500105,1
Samd8,4.173234481500029,1
Nos1,4.173234481499925,1
Gm34574,4.173234481499506,1
Gm2464,4.173234481499396,1
Gm14718,4.173234481499255,1
Tpp1,4.173234481499161,1
Cmtm8,4.173234481499158,1
Gm27240,4.173234481498958,1
Rab27b,4.173234481498721,1
Fyttd1,4.173234481498697,1
Cacna2d2,4.173234481498606,1
Ttpal,4.173234481498587,1
Gm49544,4.1732344814982705,1
Il1rap,4.1732344814982225,1
AI504432,4.173234481498106,1
Pak6,4.173234481498084,1
Hmbs,4.1732344814980324,1
Spata24,4.173234481498024,1
Polr3a,4.173234481497945,1
Mpig6b,4.173234481497921,1
Xrra1,4.173234481497912,1
Zfp963,4.1732344814978966,1
Gm20300,4.173234481497839,1
Them4,4.17323448149779,1
AC168977.1,4.173234481497741,1
Apc2,4.173234481497631,1
C1qtnf6,4.17323448149763,1
Ppp6r2,4.173234481497597,1
Gid4,4.173234481497547,1
Gm42789,4.173234481497443,1
Gspt2,4.173234481497382,1
Ss18l1,4.173234481497332,1
Hc,4.173234481497248,1
Eid2b,4.173234481497038,1
Ndrg2,4.173234481497015,1
Aida,4.173234481496761,1
Ccdc136,4.173234481496724,1
Trim24,4.173234481496153,1
Ate1,4.173234481496074,1
Gm27162,4.173234481495545,1
Ctnnbip1,4.1732344814955304,1
Bbs4,4.173234481495498,1
Zkscan14,4.173234481495448,1
Gm11738,4.173234481495433,1
Prob1,4.173234481495326,1
Surf6,4.173234481495137,1
Nedd1,4.173234481495123,1
Ttll12,4.173234481494879,1
C230013L11Rik,4.173234481494482,1
Rrh,4.173234481494368,1
Pdzk1,4.173234481494316,1
Zfp383,4.173234481494107,1
Trip13,4.173234481494098,1
Mtfr1l,4.173234481493824,1
Mroh1,4.173234481493756,1
Crls1,4.173234481493754,1
B230322F03Rik,4.173234481493677,1
Gm9917,4.173234481493649,1
Dhx29,4.173234481493606,1
BC035044,4.173234481493374,1
Zranb3,4.173234481493271,1
Fam20b,4.173234481493267,1
Zfp780b,4.173234481493148,1
Rtp4,4.173234481492997,1
Mrgpra6,4.173234481492948,1
Zfp568,4.173234481492901,1
Sh2b2,4.173234481492713,1
Lrfn1,4.173234481492648,1
2700097O09Rik,4.173234481492646,1
Tmem138,4.1732344814925835,1
Akap1,4.173234481492472,1
Xlr3b,4.173234481492466,1
Zfp322a,4.173234481491836,1
Arl6,4.173234481491774,1
E2f8,4.173234481491715,1
Gm21691,4.173234481491543,1
Mrpl3,4.173234481491168,1
Mettl8,4.173234481490827,1
4930549P19Rik,4.1732344814905415,1
Mrpl45,4.173234481490495,1
Rnf38,4.173234481490422,1
Dph2,4.173234481490151,1
Gm10309,4.1732344814899465,1
Gm43581,4.17323448148964,1
Zfp747,4.173234481489404,1
Kmt2c,4.173234481489401,1
1700026N04Rik,4.173234481489351,1
Coa7,4.173234481488917,1
Ccdc85c,4.1732344814888265,1
Gm45235,4.173234481488775,1
Ncoa3,4.17323448148857,1
Evi2b,4.173234481488491,1
Trim47,4.173234481488478,1
Acot4,4.1732344814884454,1
Rc3h1,4.173234481488241,1
D030028A08Rik,4.173234481488113,1
Atg2a,4.17323448148801,1
Mcoln1,4.173234481487739,1
F13a1,4.173234481487735,1
Dcaf4,4.173234481487681,1
Abhd12,4.173234481487575,1
Trav13-1,4.173234481487438,1
Bud13,4.173234481487329,1
